 4.03153835e-04  5.00000000e+00  4.03153835e-04  4.80000000e+01  4.03153835e-04  1.14926472e+01  4.03153835e-04  2.39498918e+01  4.03153835e-04  4.78850735e+01  4.03153835e-04  4.03153835e-04  4.03153835e-04 -1.14926472e+01  4.03153835e-04  0.00000000e+00 
 4.03203835e-04  5.00000000e+00  4.03203835e-04  4.80000000e+01  4.03203835e-04  1.14950405e+01  4.03203835e-04  2.39536427e+01  4.03203835e-04  4.78850496e+01  4.03203835e-04  4.03203835e-04  4.03203835e-04 -1.14950405e+01  4.03203835e-04  0.00000000e+00 
 4.03253835e-04  5.00000000e+00  4.03253835e-04  4.80000000e+01  4.03253835e-04  1.14974335e+01  4.03253835e-04  2.39573946e+01  4.03253835e-04  4.78850257e+01  4.03253835e-04  4.03253835e-04  4.03253835e-04 -1.14974335e+01  4.03253835e-04  0.00000000e+00 
 4.03303835e-04  5.00000000e+00  4.03303835e-04  4.80000000e+01  4.03303835e-04  1.14998261e+01  4.03303835e-04  2.39611473e+01  4.03303835e-04  4.78850017e+01  4.03303835e-04  4.03303835e-04  4.03303835e-04 -1.14998261e+01  4.03303835e-04  0.00000000e+00 
 4.03353835e-04  5.00000000e+00  4.03353835e-04  4.80000000e+01  4.03353835e-04  1.15022183e+01  4.03353835e-04  2.39649009e+01  4.03353835e-04  4.78849778e+01  4.03353835e-04  4.03353835e-04  4.03353835e-04 -1.15022183e+01  4.03353835e-04  0.00000000e+00 
 4.03403835e-04  5.00000000e+00  4.03403835e-04  4.80000000e+01  4.03403835e-04  1.15046101e+01  4.03403835e-04  2.39686553e+01  4.03403835e-04  4.78849539e+01  4.03403835e-04  4.03403835e-04  4.03403835e-04 -1.15046101e+01  4.03403835e-04  0.00000000e+00 
 4.03453835e-04  5.00000000e+00  4.03453835e-04  4.80000000e+01  4.03453835e-04  1.15070015e+01  4.03453835e-04  2.39724107e+01  4.03453835e-04  4.78849300e+01  4.03453835e-04  4.03453835e-04  4.03453835e-04 -1.15070015e+01  4.03453835e-04  0.00000000e+00 
 4.03503835e-04  5.00000000e+00  4.03503835e-04  4.80000000e+01  4.03503835e-04  1.15093926e+01  4.03503835e-04  2.39761669e+01  4.03503835e-04  4.78849061e+01  4.03503835e-04  4.03503835e-04  4.03503835e-04 -1.15093926e+01  4.03503835e-04  0.00000000e+00 
 4.03553835e-04  5.00000000e+00  4.03553835e-04  4.80000000e+01  4.03553835e-04  1.15117833e+01  4.03553835e-04  2.39799241e+01  4.03553835e-04  4.78848822e+01  4.03553835e-04  4.03553835e-04  4.03553835e-04 -1.15117833e+01  4.03553835e-04  0.00000000e+00 
 4.03603835e-04  5.00000000e+00  4.03603835e-04  4.80000000e+01  4.03603835e-04  1.15141736e+01  4.03603835e-04  2.39836821e+01  4.03603835e-04  4.78848583e+01  4.03603835e-04  4.03603835e-04  4.03603835e-04 -1.15141736e+01  4.03603835e-04  0.00000000e+00 
 4.03653835e-04  5.00000000e+00  4.03653835e-04  4.80000000e+01  4.03653835e-04  1.15165635e+01  4.03653835e-04  2.39874410e+01  4.03653835e-04  4.78848344e+01  4.03653835e-04  4.03653835e-04  4.03653835e-04 -1.15165635e+01  4.03653835e-04  0.00000000e+00 
 4.03703835e-04  5.00000000e+00  4.03703835e-04  4.80000000e+01  4.03703835e-04  1.15189530e+01  4.03703835e-04  2.39912007e+01  4.03703835e-04  4.78848105e+01  4.03703835e-04  4.03703835e-04  4.03703835e-04 -1.15189530e+01  4.03703835e-04  0.00000000e+00 
 4.03753835e-04  5.00000000e+00  4.03753835e-04  4.80000000e+01  4.03753835e-04  1.15213422e+01  4.03753835e-04  2.39949614e+01  4.03753835e-04  4.78847866e+01  4.03753835e-04  4.03753835e-04  4.03753835e-04 -1.15213422e+01  4.03753835e-04  0.00000000e+00 
